dataset,method,num_samples,seed,true_metric
tydiqa,LESS (KNN-Unif.),10000,2,62.23604169044856
tydiqa,LESS (KNN-KDE),500,0,61.36566001054481
tydiqa,LESS (KNN-KDE),500,1,61.821698048585894
tydiqa,LESS (KNN-KDE),500,2,61.75991436613961
tydiqa,LESS (KNN-KDE),1000,0,63.96544548766641
tydiqa,LESS (KNN-KDE),1000,1,62.91651231825259
tydiqa,LESS (KNN-KDE),1000,2,64.76161362997124
tydiqa,LESS (KNN-KDE),2500,0,63.01608946456189
tydiqa,LESS (KNN-KDE),2500,1,63.01791161833799
tydiqa,LESS (KNN-KDE),2500,2,63.12663856051077
tydiqa,LESS (KNN-KDE),5000,0,64.54539776158828
tydiqa,LESS (KNN-KDE),5000,1,64.4265993402288
tydiqa,LESS (KNN-KDE),5000,2,64.34001637224424
tydiqa,LESS (KNN-KDE),10000,0,62.34895545467302
tydiqa,LESS (KNN-KDE),10000,1,63.53533319555983
tydiqa,LESS (KNN-KDE),10000,2,63.413372770618835
mmlu_pro,Random,500,0,35.72972074468085
mmlu_pro,Random,500,1,35.563497340425535
mmlu_pro,Random,500,2,35.37234042553192
mmlu_pro,Random,1000,0,31.058843085106385
mmlu_pro,Random,1000,1,32.97041223404255
mmlu_pro,Random,1000,2,32.52160904255319
mmlu_pro,Random,2500,0,33.41921542553192
mmlu_pro,Random,2500,1,33.2529920212766
mmlu_pro,Random,2500,2,33.02859042553192
mmlu_pro,Random,5000,0,35.671542553191486
mmlu_pro,Random,5000,1,34.0342420212766
mmlu_pro,Random,5000,2,35.23936170212766
mmlu_pro,Random,10000,0,38.46409574468085
mmlu_pro,Random,10000,1,39.90192819148936
mmlu_pro,Random,10000,2,39.95179521276596
mmlu_pro,EMBED (RR),500,0,34.8154920212766
mmlu_pro,EMBED (RR),500,1,33.90126329787234
mmlu_pro,EMBED (RR),500,2,34.391622340425535
mmlu_pro,EMBED (RR),1000,0,33.69348404255319
mmlu_pro,EMBED (RR),1000,1,34.11735372340425
mmlu_pro,EMBED (RR),1000,2,34.98171542553192
mmlu_pro,EMBED (RR),2500,0,37.408577127659576
mmlu_pro,EMBED (RR),2500,1,36.75199468085106
mmlu_pro,EMBED (RR),2500,2,36.42785904255319
mmlu_pro,EMBED (RR),5000,0,38.3061835106383
mmlu_pro,EMBED (RR),5000,1,39.56117021276596
mmlu_pro,EMBED (RR),5000,2,38.131648936170215
mmlu_pro,EMBED (RR),10000,0,40.275930851063826
mmlu_pro,EMBED (RR),10000,1,40.36735372340425
mmlu_pro,EMBED (RR),10000,2,40.01828457446808
mmlu_pro,RDS+ (RR),500,0,33.07014627659575
mmlu_pro,RDS+ (RR),500,1,35.472074468085104
mmlu_pro,RDS+ (RR),500,2,32.91223404255319
mmlu_pro,RDS+ (RR),1000,0,38.547207446808514
mmlu_pro,RDS+ (RR),1000,1,38.57214095744681
mmlu_pro,RDS+ (RR),1000,2,34.88198138297872
mmlu_pro,RDS+ (RR),2500,0,40.52526595744681
mmlu_pro,RDS+ (RR),2500,1,41.314827127659576
mmlu_pro,RDS+ (RR),2500,2,40.52526595744681
mmlu_pro,RDS+ (RR),5000,0,40.37566489361702
mmlu_pro,RDS+ (RR),5000,1,40.52526595744681
mmlu_pro,RDS+ (RR),5000,2,39.73570478723404
