dataset,method,num_samples,seed,true_metric
codex,LESS (RR),2500,2,27.7027027027027
codex,LESS (RR),5000,0,27.7027027027027
codex,LESS (RR),5000,1,27.7027027027027
codex,LESS (RR),5000,2,33.78378378378378
codex,LESS (RR),10000,0,33.78378378378378
codex,LESS (RR),10000,1,31.08108108108108
codex,LESS (RR),10000,2,32.432432432432435
codex,LESS (KNN-Unif.),500,0,25.0
codex,LESS (KNN-Unif.),500,1,25.0
codex,LESS (KNN-Unif.),500,2,27.7027027027027
codex,LESS (KNN-Unif.),1000,0,32.432432432432435
codex,LESS (KNN-Unif.),1000,1,22.972972972972975
codex,LESS (KNN-Unif.),1000,2,25.0
codex,LESS (KNN-Unif.),2500,0,25.0
codex,LESS (KNN-Unif.),2500,1,33.78378378378378
codex,LESS (KNN-Unif.),2500,2,31.08108108108108
codex,LESS (KNN-Unif.),5000,0,29.72972972972973
codex,LESS (KNN-Unif.),5000,1,28.37837837837838
codex,LESS (KNN-Unif.),5000,2,28.37837837837838
codex,LESS (KNN-Unif.),10000,0,29.72972972972973
codex,LESS (KNN-Unif.),10000,1,31.08108108108108
codex,LESS (KNN-Unif.),10000,2,33.108108108108105
codex,LESS (KNN-KDE),500,0,25.0
codex,LESS (KNN-KDE),500,1,25.675675675675674
codex,LESS (KNN-KDE),500,2,27.7027027027027
codex,LESS (KNN-KDE),1000,0,25.675675675675674
codex,LESS (KNN-KDE),1000,1,25.675675675675674
codex,LESS (KNN-KDE),1000,2,27.027027027027028
codex,LESS (KNN-KDE),2500,0,27.7027027027027
codex,LESS (KNN-KDE),2500,1,27.027027027027028
codex,LESS (KNN-KDE),2500,2,30.405405405405407
codex,LESS (KNN-KDE),5000,0,33.108108108108105
codex,LESS (KNN-KDE),5000,1,27.027027027027028
codex,LESS (KNN-KDE),5000,2,31.756756756756754
codex,LESS (KNN-KDE),10000,0,31.08108108108108
codex,LESS (KNN-KDE),10000,1,31.08108108108108
codex,LESS (KNN-KDE),10000,2,30.405405405405407
gsm8k,Random,500,0,18.347232752084913
gsm8k,Random,500,1,17.36163760424564
gsm8k,Random,500,2,18.65049279757392
gsm8k,Random,1000,0,20.166793025018954
gsm8k,Random,1000,1,21.076573161485975
gsm8k,Random,1000,2,19.711902956785444
gsm8k,Random,2500,0,20.01516300227445
gsm8k,Random,2500,1,17.968157695223656
gsm8k,Random,2500,2,18.65049279757392
gsm8k,Random,5000,0,20.47005307050796
gsm8k,Random,5000,1,20.621683093252464
gsm8k,Random,5000,2,20.166793025018954
gsm8k,Random,10000,0,22.517058377558758
gsm8k,Random,10000,1,20.84912812736922
gsm8k,Random,10000,2,19.408642911296436
gsm8k,EMBED (RR),500,0,17.437452615617893
gsm8k,EMBED (RR),500,1,16.300227445034114
gsm8k,EMBED (RR),500,2,16.982562547384383
gsm8k,EMBED (RR),1000,0,15.693707354056102
gsm8k,EMBED (RR),1000,1,18.498862774829416
gsm8k,EMBED (RR),1000,2,18.57467778620167
